pop	pop#	ntox	tox	toxse	normtox	normtoxse	viewer	background	noise	vord	dl	ds	euc	qt	qtse	normqt	dluvminus	dsuvminus	eucuvminus
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	pumilio	leaf	sp	d	0.663523354	0.781700598	0.728397356	4194.916607	270.0793405	0.486425295	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	pumilio	bark	fix	v	0.884479811	0.924662045	0.931900849	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	pumilio	bark	sp	v	0.884479811	0.924662045	0.931900849	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	pumilio	heli	fix	v	0.853328214	0.92478146	0.931213652	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	pumilio	heli	sp	v	0.853328214	0.92478146	0.931213652	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	pumilio	leaf	fix	v	0.865499155	0.92473152	0.930633985	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	pumilio	leaf	sp	v	0.865499155	0.92473152	0.930633985	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	bark	fix	d	0.775966824	0.931116421	0.778483979	4194.916607	270.0793405	0.486425295	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	bark	sp	d	0.775966824	0.931116421	0.778483979	4194.916607	270.0793405	0.486425295	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	heli	fix	d	0.712727461	0.932611543	0.718636317	4194.916607	270.0793405	0.486425295	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	heli	sp	d	0.712727461	0.932611543	0.718636317	4194.916607	270.0793405	0.486425295	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	leaf	fix	d	0.737837067	0.932058234	0.742154502	4194.916607	270.0793405	0.486425295	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	leaf	sp	d	0.737837067	0.932058234	0.742154502	4194.916607	270.0793405	0.486425295	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	bark	fix	v	0.919000818	0.951556152	0.922949096	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	bark	sp	v	0.919000818	0.951556152	0.922949096	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	heli	fix	v	0.900590825	0.952833594	0.906892494	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	heli	sp	v	0.900590825	0.952833594	0.906892494	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	leaf	fix	v	0.907708348	0.952355287	0.913023368	9900.668783	650.9375583	0.584224279	NA	NA	NA
PoSo	9	4	0.504582541	0.039401341	0.293477587	0.022916787	snake	leaf	sp	v	0.907708348	0.952355287	0.913023368	9900.668783	650.9375583	0.584224279	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
saline	NA	5	0.337734972	0.043904904	0.196434947	0.025536169	NA	NA	fix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	leaf	sp	d	0.394153739	0.396662105	0.394729243	5735.2976	450.319848	0.665041547	0.394153739	0.39352894	0.394010016
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	bark	sp	d	0.606519237	0.524435023	0.595304865	5735.2976	450.319848	0.665041547	0.606519237	0.519138343	0.59457848
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	heli	sp	d	0.411745722	0.5561416	0.466277049	5735.2976	450.319848	0.665041547	0.411745722	0.555621148	0.466223691
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	bark	fix	d	0.606519237	0.524435023	0.595304865	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	heli	fix	d	0.411745722	0.5561416	0.466277049	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	leaf	fix	d	0.394153739	0.396662105	0.394729243	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	bark	fix	v	0.836354085	0.651388869	0.863888678	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	bark	sp	v	0.836354085	0.651388869	0.863888678	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	heli	fix	v	0.782769413	0.68340355	0.864034551	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	heli	sp	v	0.782769413	0.68340355	0.864034551	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	leaf	fix	v	0.778515139	0.579684684	0.807244721	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	bird	leaf	sp	v	0.778515139	0.579684684	0.807244721	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	bark	fix	d	0.32330089	0.490564615	0.370639979	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	bark	sp	d	0.32330089	0.490564615	0.370639979	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	heli	fix	d	0.246377066	0.160477455	0.245617162	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	heli	sp	d	0.246377066	0.160477455	0.245617162	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	leaf	fix	d	0.084250225	0.243689261	0.1158981	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	leaf	sp	d	0.084250225	0.243689261	0.1158981	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	bark	fix	v	0.473259806	0.061248018	0.471424416	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	bark	sp	v	0.473259806	0.061248018	0.471424416	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	heli	fix	v	0.258758485	0.177424889	0.278171568	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	heli	sp	v	0.258758485	0.177424889	0.278171568	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	leaf	fix	v	0.368966677	0.144764832	0.375101293	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	crab	leaf	sp	v	0.368966677	0.144764832	0.375101293	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	bark	fix	d	0.732333319	0.803232135	0.772097794	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	bark	sp	d	0.732333319	0.803232135	0.772097794	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	heli	fix	d	0.636731391	0.803194475	0.729550711	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	heli	sp	d	0.636731391	0.803194475	0.729550711	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	leaf	fix	d	0.675610462	0.803219156	0.743799848	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	leaf	sp	d	0.675610462	0.803219156	0.743799848	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	bark	fix	v	0.740286439	0.818714608	0.787269451	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	bark	sp	v	0.740286439	0.818714608	0.787269451	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	heli	fix	v	0.670251128	0.818682318	0.755243014	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	heli	sp	v	0.670251128	0.818682318	0.755243014	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	leaf	fix	v	0.69761395	0.818703453	0.766170767	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	pumilio	leaf	sp	v	0.69761395	0.818703453	0.766170767	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	bark	fix	d	0.760321618	0.857216665	0.76196521	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	bark	sp	d	0.760321618	0.857216665	0.76196521	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	heli	fix	d	0.692665976	0.859242385	0.697121645	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	heli	sp	d	0.692665976	0.859242385	0.697121645	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	leaf	fix	d	0.719529096	0.858505863	0.722639024	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	leaf	sp	d	0.719529096	0.858505863	0.722639024	5735.2976	450.319848	0.665041547	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	bark	fix	v	0.76475442	0.739806138	0.767274311	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	bark	sp	v	0.76475442	0.739806138	0.767274311	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	heli	fix	v	0.711286355	0.743669179	0.716053414	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	heli	sp	v	0.711286355	0.743669179	0.716053414	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	leaf	fix	v	0.731957747	0.742250795	0.735732225	8981.52725	802.1229311	0.529987054	NA	NA	NA
SC	5	5	1.062963653	0.10683504	0.618245742	0.062137881	snake	leaf	sp	v	0.731957747	0.742250795	0.735732225	8981.52725	802.1229311	0.529987054	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	heli	sp	d	0.352180829	0.090947159	0.290470923	3981.174935	302.9957155	0.461640689	0.352180829	0.084731065	0.289611096
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	bark	sp	d	0.095532045	0.197914489	0.116138584	3981.174935	302.9957155	0.461640689	0.095532045	0.171168101	0.109852962
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	leaf	sp	d	0.392618345	0.275000465	0.36902189	3981.174935	302.9957155	0.461640689	0.392618345	0.262184045	0.366729579
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	bark	fix	d	0.095532045	0.197914489	0.116138584	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	heli	fix	d	0.352180829	0.090947159	0.290470923	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	leaf	fix	d	0.392618345	0.275000465	0.36902189	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	bark	fix	v	0.506765314	0.189598531	0.509232186	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	bark	sp	v	0.506765314	0.189598531	0.509232186	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	heli	fix	v	0.345259179	0.309906953	0.383076596	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	heli	sp	v	0.345259179	0.309906953	0.383076596	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	leaf	fix	v	0.332436645	0.322520779	0.355378086	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	bird	leaf	sp	v	0.332436645	0.322520779	0.355378086	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	bark	fix	d	0.124792657	0.549874867	0.238439757	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	bark	sp	d	0.124792657	0.549874867	0.238439757	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	heli	fix	d	0.611999106	0.25821761	0.598045244	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	heli	sp	d	0.611999106	0.25821761	0.598045244	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	leaf	fix	d	0.184383008	0.331741605	0.212436618	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	leaf	sp	d	0.184383008	0.331741605	0.212436618	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	bark	fix	v	0.444826943	0.316346786	0.453841612	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	bark	sp	v	0.444826943	0.316346786	0.453841612	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	heli	fix	v	0.218747074	0.470099252	0.347922779	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	heli	sp	v	0.218747074	0.470099252	0.347922779	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	leaf	fix	v	0.334904184	0.449059729	0.396039421	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	crab	leaf	sp	v	0.334904184	0.449059729	0.396039421	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	bark	fix	d	0.632886973	0.743903216	0.677690375	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	bark	sp	d	0.632886973	0.743903216	0.677690375	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	heli	fix	d	0.501766008	0.743887421	0.616826128	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	heli	sp	d	0.501766008	0.743887421	0.616826128	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	leaf	fix	d	0.555089841	0.743904839	0.636835483	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	leaf	sp	d	0.555089841	0.743904839	0.636835483	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	bark	fix	v	0.707123129	0.838126175	0.761619445	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	bark	sp	v	0.707123129	0.838126175	0.761619445	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	heli	fix	v	0.628144879	0.838179513	0.727493389	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	heli	sp	v	0.628144879	0.838179513	0.727493389	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	leaf	fix	v	0.659001711	0.838162065	0.738909656	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	pumilio	leaf	sp	v	0.659001711	0.838162065	0.738909656	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	bark	fix	d	0.693742858	0.846873485	0.696217008	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	bark	sp	d	0.693742858	0.846873485	0.696217008	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	heli	fix	d	0.607293578	0.848897928	0.613897913	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	heli	sp	d	0.607293578	0.848897928	0.613897913	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	leaf	fix	d	0.641618835	0.848164527	0.646236731	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	leaf	sp	d	0.641618835	0.848164527	0.646236731	3981.174935	302.9957155	0.461640689	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	bark	fix	v	0.762094716	0.836214546	0.766106482	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	bark	sp	v	0.762094716	0.836214546	0.766106482	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	heli	fix	v	0.708022137	0.838747823	0.715233203	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	heli	sp	v	0.708022137	0.838747823	0.715233203	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	leaf	fix	v	0.728927241	0.837817604	0.734741508	6085.983019	370.3735086	0.359125138	NA	NA	NA
SH	7	5	0.66546895	0.064287492	0.38705307	0.037391183	snake	leaf	sp	v	0.728927241	0.837817604	0.734741508	6085.983019	370.3735086	0.359125138	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	bark	sp	d	1	1	1	7484.570912	239.6582423	0.867880093	1	1	1
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	heli	sp	d	1	1	1	7484.570912	239.6582423	0.867880093	1	1	1
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	leaf	sp	d	1	1	1	7484.570912	239.6582423	0.867880093	1	1	1
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	bark	fix	d	1	1	1	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	heli	fix	d	1	1	1	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	leaf	fix	d	1	1	1	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	bark	fix	v	0.853255581	1	0.91933752	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	bark	sp	v	0.853255581	1	0.91933752	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	heli	fix	v	0.805205181	1	0.968082713	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	heli	sp	v	0.805205181	1	0.968082713	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	leaf	fix	v	0.801390293	1	0.896137609	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	bird	leaf	sp	v	0.801390293	1	0.896137609	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	bark	fix	d	0.470209633	0.152210045	0.473548655	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	bark	sp	d	0.470209633	0.152210045	0.473548655	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	heli	fix	d	0.024206544	0.898781156	0.358094755	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	heli	sp	d	0.024206544	0.898781156	0.358094755	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	leaf	fix	d	0.283055937	0.710577742	0.365243676	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	leaf	sp	d	0.283055937	0.710577742	0.365243676	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	bark	fix	v	0.358651001	0.36328963	0.374912511	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	bark	sp	v	0.358651001	0.36328963	0.374912511	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	heli	fix	v	0.097478208	0.506484729	0.307367081	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	heli	sp	v	0.097478208	0.506484729	0.307367081	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	leaf	fix	v	0.231665638	0.486889878	0.325962339	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	crab	leaf	sp	v	0.231665638	0.486889878	0.325962339	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	bark	fix	d	0.811209585	1	0.878837405	7484.570912	239.6582423	0.867880093	NA	NA	NA
